text,label,dialect,source,arabic_ratio
في لحظةٍ ما ستعرِفُ أنك كنت محاطًا برعايةِ الله دائمًا وأبدًا .,0,msa,arsarcasm_train,1.0
#ماهر فخامة الاسم تكفى,0,msa,arsarcasm_train,1.0
انتشر هذا الفيديو في القروبات وهو عبارة عن حمالات لنقل الاثاث بفكرة رائعةوهذا رابطها على #امازون وشحن مباشر… https://t.co/U91hrkIoj3,0,levant,ar_sarcasm_hf_train,0.8557692307692307
السيسي زعلان من يناير كان عايز يستلم الحكم من الرئيس مبارك بدون ثورة عشان يكون الاختبار اسهل,0,msa,arsarcasm_train,1.0
"""الى الاخ خبير عسكري يبدواوانك فهمت التغريدة بشكل خاطيء انا لا اتحدث عنك بل عن ان هناك اغبياء يغريدون انها اتفاق بين… https://t.co/2jwWh3nhB2""",0,msa,arsarcasm_train,0.8623853211009175
وصل عفاش معزي الى شبوه وضجة مواقع ألتواصل بالشتم والسب لشبوه،، أليوم يتضح وحسب مصادر مؤكده بوجود قوات من ألحرس الجمهوري يتم تدريبها في عدن وتحديداً بئر أحمد؟وتشير الاخبار الى انطلاق تلك ألقوات بعد تجهيزها نحو صنعاء، وبدعم من ألمقاومه،ألجنوبيه؟,0,msa,arsarcasm_test,1.0
"الوكالة الوطنية لترقية الصادرات نظمت معرض, المنتوجات المحلية أغلى من المستوردة",1,algerian,training_generated,1.0
"""تقرير||#الدوحة تحتضن لقاء حلف الأطلسي -#الناتو- ودول مبادرة #إسطنبول لتعزيز التعاون مع #الخليج_العربي .… https://t.co/0A9cIkfloa""",0,msa,arsarcasm_train,0.8333333333333334
المدير وزع المكافآت، أخذ هو النص والباقي للمحسوبين,1,egyptian,training_generated,1.0
هناك مكان في قاع الجحيم لمن اخترع تويتر,1,msa,arsarcasm_train,1.0
الحكومة هى سبب فقرنا,0,egypt,isemeval_ar_test_A,1.0
شو اخبار لعبة بوكيمون جو ?? انقطعت أخبارها والفتاوى المرافقة,0,egypt,ar_sarcasm_hf_train,1.0
"""RT @_end1435: عشقي لهافنغتون بوست،سياسة السعودية لاتتعارض مع زيارتي لإسرائيل ..و اخطط لزيارة اخرى :) https://t.co/Ql9ie2E7IL https://t.co/…""",0,msa,arsarcasm_train,0.7142857142857143
حياتي بتنهار اكتر من اليوم ل قبلوا,0,msa,arsarcasm_train,1.0
كان الديكان يعيشان فى سلام حتى ظهرت دجاجة,1,msa,isemeval_ar_train,1.0
"الوزارة دشنت مركزاً للغسيل الكلوي, الأجهزة معطلة",1,msa,training_generated,1.0
واااو خطير! يبدو كشفت لنا إنو الما عندو طعم؟ شكراً على هاد الاكتشاف، كان نفسنا نعرف. 👏💧,1,algerian,training_generated,1.0
"""الخارجية الامريكية القوات الأجنبية في العراق يجب أن تكون بموافقة #بغداد#تركيا #العبادي #اردوغان https://t.co/llZKnpngVA""",0,egypt,arsarcasm_train,0.8144329896907216
#السينما_مطلبنا#uber #أوبر #الرياض #السعودية #تخفيض #خصم #رمزكود خصم مشاوير أوبر7xcdn3rwue,0,levant,ar_sarcasm_hf_train,0.8285714285714286
"""@QANNASALJANUB10 وأيضا هذا الحساب @Dr_s3ed_kahtane وحساب اخر يدعى محمد جبهة النصرة يديرهم خبيث واحد وجب التنبيه""",0,msa,arsarcasm_train,0.7191011235955056
"ديوان الحماية, سيارة الإطفاء بلا ماء",1,algerian,training_generated,1.0
على فكرة الخطاب ماكانش طائفيو هو بيتكلم عن الاخوان كجماعة سياسية تستخدم الدين على حد قوله في لاغراضها،الطائفية لما يهاجم دين,0,egypt,arsarcasm_train,1.0
تبقى مناظرة اخيره بين المرشحين للرئاسة الامريكية. اظن بل اجزم ان الفوز سيكون من نصيب هيلاري كلنتون. والعلم عند الله لكن المعطيات تقول ذلك,0,msa,arsarcasm_train,1.0
أحمد عيد معلقاً على بكائه و لبسه لشال الاهلي : ( إذا مافرحت للاهلي أفرح لمين ) قالها اليوم وهو منتشي فرحاً بفوز الاهلي بكأس الملك,0,gulf,arsarcasm_train,1.0
"""""الجمعيات والمؤسسات الأهلية"" تملأ دول العرب من المحيط للخليج وتمولها #الولايات_المتحدة ودول #الإتحاد_الأوروبي، لماذا؟""",0,msa,arsarcasm_train,1.0
"""سياسي | المجتمع الدولي والمنظمات الإنسانية هما من يتحملان ما جرى في كفريا والفوعة https://t.co/FclEDL22x4""",0,msa,arsarcasm_train,0.8170731707317073
سبحان الله هالنظام السوري كيف ما يضرب ما بصيب الا اطفال ونساء وجماعة المعارضة كيف ما بيضربوا ما بيصبوا الا الجنود والشبيحة. #سوريا,0,msa,arsarcasm_train,1.0
"""بوتن وبشاروحزب الات وخامني يهجرالشعب السوري عن وطنهم والمليشيات الشيعيةالارهابية تهجراهل المدن السنيةفي العراق انها… https://t.co/QI9WrzvPbQ""",0,msa,arsarcasm_train,0.8559322033898306
"الوزير قال الشفافية موجودة, المناقصات صورية",1,msa,training_generated,1.0
أم حامد ابو حامد الاخت الى بتبوس ايد البابا بتهاجم وزير الداخلية وبتهدده بأمارة أيه يا بطوطة,1,egypt,arsarcasm_train,1.0
ارمــــلة سورية ترغب بــــــــزواج مسيـــــــــاااار https://t.co/CV7Cpd4rBL,0,msa,ar_sarcasm_hf_train,0.75
"نعرف وحدا تهيالي تطلع من حوشهم مقصود بش ادور حاجه او موقف او تشوف شخص تروح تكتب عليه بوست طويل عريض عل فيسبوك و معاه "" اشعر بالغثيان """,0,levant,ar_sarcasm_hf_train,1.0
"""انتتته لميييييين انتههه إليييي ؟؟؟؟💛🎶#إليسا""",0,egypt,arsarcasm_train,1.0
الموظف في الشباك بشوش، يطلب ورق ناقص ويقفل في وشي,1,egyptian,training_generated,1.0
"المجد لشهداء ""#محمد_محمود"" الذين سالت دماؤهم لتروي شجرة النضال …",0,egypt,arsarcasm_train,1.0
"""@naji1290 @aliye2055 حزب حق نكت قال الله وقال الرسول حصله قصه مع الرسول حصله مع خديجه نفسي اعرف اش دريهم بالمواقف اللي تحصل مع الرسول""",1,levant,arsarcasm_train,0.9090909090909091
اخبار الدوري الاسباني - توران: توصلت بعرض بقيمة 50 مليون وهذا رد برشلونة https://t.co/BFjZQRGwnc,0,msa,ar_sarcasm_hf_train,0.7567567567567568
رحب لك رحب ، وارحبوا ع الحاصل 😉حاسس ان #كيري معه مترجم بيفهمه كل شي بالعكس 😂 https://t.co/yFPQ2kupeT,1,levant,ar_sarcasm_hf_train,0.7702702702702703
طاحت بيوت يا هبلا وتضحكين إنتي ووجهك. لفي سنبوسه وخلي تويتر وإلا افرمي طمامط. فاتحين تويتر مسخرة حنا وإلا ايش؟ #ساخر_مطنوخ,1,msa,arsarcasm_train,1.0
صحيت يا عبقري! هتقولى إن الراديو بيذيع. شكراً عالإعلام. 👏📻,1,egyptian,training_generated,1.0
"""@adil_emaam .....صاحب هذا الحساب ليس. هو الفنان #عادل_أمام ولكن اشرف من الفنان نفسة على الاقل نقل رسالة صادقة وشريفة خلافا عن الفنان نفسة""",1,msa,arsarcasm_train,0.9142857142857143
@malak_alhusaini الله يسعدك ويوفقك ويحقق مرادك ابغا ايفون الله يخليك,0,egypt,ar_sarcasm_hf_train,0.7543859649122807
ابن القرضاوي اللي مبدأ جماعته قائم على ان الوطن حفنة تراب، بيقول نفسه يرجع مصر وايمن نور بتاع لا للفساد ، سارق فلوس القناة ومش بيطبق العدالة اللي قلب بيها دماغنا سنين طويلة اللي فشلوا في ادارة قناة وتطبيق العدالة على كام عيل عايزين يدير دولة فيها 104 مليون مواطن,0,msa,arsarcasm_train,1.0
متى يدخل فصل الربيع بالضبط؟,0,msa,isemeval_ar_test_A,1.0
"""RT @Mnds_Sy: سلاح جديد من اختراع ثوار سوريا . وطز بكل الداعمين للثورة السورية .شام 3 فخر الصناعة السورية 😊 https://t.co/J5HlqNgArg""",1,egypt,arsarcasm_train,0.7422680412371134
"""#حلب : #الجيش_السوري يحكم سيطرته على كامل الأقسام الشرقية لـ #حي_كرم_القاطرجي ، و #حي_باب_النيرب و #حي_الحلوانية.""",0,msa,arsarcasm_train,1.0
الجيش بيضرب من الجو لازم فعلا جيش مصر يتخلص من سكان تل ابيب والشعب الصهيوني,0,msa,arsarcasm_test,1.0
"يمكن النادي #الأهلي وقع ف خطـأ (موضوع آل تركي) لكن في نفس الوقت هناك من كافح لـ ضـم آل تركي له, وبفضيحة, واليوم بعدما غـار آل تركي م النادي الأهلي, يقوم هؤلاء بالإستهزاء بالنادي الأهلي , بالرغم من وجود آل تركي أصلا إهانة لكلا الأطراف,, مش الأستـاذ مصري برضه ؟",0,msa,arsarcasm_test,1.0
جمعة مباركة :),0,msa,arsarcasm_train,1.0
الناس اللي بتقبض شيكات من أمريكا و إسرائيل، أنا مزنوق حبتين اليومين دول .. محدش عنده سبوبة كدة؟,0,msa,arsarcasm_test,1.0
"الوزير افتتح ملجأ, الملجأ بلا فرش",1,msa,training_generated,1.0
جحر الديب يساع ميه حبيب,1,egypt,isemeval_ar_test_A,1.0
"""@mahmoudwanous @MousaAlomar وين حلف الناتو عم يقصف قواتكم شي ؟! العمى على الكزب لو بدو الناتو او امريكا فعل تخلع ابو نث لثان كان طار من زمان""",0,levant,arsarcasm_train,0.7837837837837838
"المجلس القومي للمرأة, الندوات فاضية",1,egyptian,training_generated,1.0
#مصر_القوية |11-حذرنا من خطر تحول سلطات الدولة لمجرد سند لسلطة عسكرية لا تفهم سياسة ولا تعي معنى الدولة ومهامها وحدودها خارج فكرة حمل السلاح,0,msa,arsarcasm_train,1.0
RT @FAWZIALAJI: طفل أمريكي يكتب رسالة للرئيس #أوباما ليسمح للطفل السوري #عمران بدخول #أمريكا ليعيش مع أسرته ويتخذه أخاً!#سوريا https://t.…,0,levant,ar_sarcasm_hf_train,0.8317757009345794
"مدرسة ماريا, التلاميذ بلا حقائب",1,egyptian,training_generated,1.0
شقيق قيادي في جبهة النصرة هو احد اطراف البازار على حلب https://t.co/lm3xUycmaV,0,levant,ar_sarcasm_hf_train,0.7213114754098361
"""الماركا:""جوهرة التاج الملكي"".""النادي سيستثمر ٤٠٠ مليون يورو لتحويل البرنابيو لمعلم هندسي عالمي"". #ريال_مدريد… https://t.co/bk9On6eLbD""",0,msa,arsarcasm_train,0.8446601941747572
"الوزير افتتح مكتبة, الكتب قديمة جداً",1,msa,training_generated,1.0
"غالياني : "" يوفي حسم الدوري "" كونتي : "" شكراً غالياني اعلم ان بإعماقك انك يوفنتيني """,0,msa,arsarcasm_test,1.0
"الوزارة دشنت خط ساخن لمكافحة الانتحار, الخط مشغول دايمًا",1,msa,training_generated,1.0
"سوق الجملة للخضر راه منظم, الروتاري واقف",1,algerian,training_generated,1.0
"""السعودية تبدأ الثلاثاء مباحثات بشأن اول عملية اقتراضhttps://t.co/Z2cL8TPfODاعلنت السعودية انها ستبدأ الثلاثاء مباحثات مع مستثمرين محتم…""",0,msa,arsarcasm_train,0.8571428571428571
برضو نصف نهائي الرولان غاروس 2011 نولي وفيدرر لما فيدرر وقف انتصارات نولي وأشر بيده : انا الرقم واحد .. كانت مباراة بنت حرام,0,egypt,arsarcasm_train,1.0
